movie_id,movie_name,year,genre,overview,director,cast
tt2016894,Ek Tha Tiger,2012,"action, adventure, romance",india's top spy tiger and his love zoya battle the dark world of intelligence and espionage that forbids its soldiers from loving the enemy.,"Mathur Goswami, Kabir Khan","Salman Khan, Katrina Kaif, Girish Karnad, Roshan Seth"
tt13130760,Hit: The First Case,2022,"action, crime, drama","vikram is a 32-year-old cop. while he is battling with his own traumatic past, the stakes get high when a girl called preethi mysteriously disappears in hyderabad and vikram has to solve the case at any cost.",Sailesh Kolanu,"Rajkummar Rao, Sanya Malhotra, Akhil Iyer, Jatin Goswami"
tt11976134,Singham Again,2024,drama,plot under wraps.,Rohit Shetty,"Kareena Kapoor, Deepika Padukone, Akshay Kumar, Ranveer Singh"
tt2555736,The Second Best Exotic Marigold Hotel,2015,"comedy, drama, romance","as the best exotic marigold hotel has only a single remaining vacancy, posing a rooming predicament for two fresh arrivals, sonny kapoor (dev patel) pursues his expansionist dream of opening a second hotel.",John Madden,"Judi Dench, Maggie Smith, Bill Nighy, Dev Patel"
tt0112870,Dilwale Dulhania Le Jayenge,1995,"drama, romance","when raj meets simran in europe, it isn't love at first sight but when simran moves to india for an arranged marriage, love makes its presence felt.",Aditya Chopra,"Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal"
tt28259207,Kill,2023,"action, adventure, drama",follows a passenger on a train to new delhi. the train soon becomes a combat battleground as a pair of commandos face an army of invading bandits.,Nikhil Nagesh Bhat,"Lakshya, Raghav Juyal, Tanya Maniktala, Abhishek Chauhan"
tt7700730,October,2018,"drama, romance",a group of interns are going through the usual grind when suddenly an accident changes their lives. the protagonist can't get let go of it and becomes obsessed with it. what does it all lead to? is it love or something else?,"Shoojit Sircar, Kuran Dhillon","Varun Dhawan, Banita Sandhu, Gitanjali Rao, Sahil Vedoliyaa"
tt15600222,An Action Hero,2022,"action, comedy, crime","youth icon. superstar. action hero. at the age of just 30, maanav was at the peak of his career when he got caught up in an accident while filming in haryana. maanav, who was once a household name, is now living in hiding.",Anirudh Iyer,"Ayushmann Khurrana, Jaideep Ahlawat, Neeraj Madhav, Gautam Joglekar"
tt23554840,The Vaccine War,2023,"drama, thriller","based on india's battle against covid-19, and the efforts the medical department took to overcome the global crisis.",Vivek Agnihotri,"Nivedita Bhattacharya, Anupam Kher, Girija Oak, Nana Patekar"
tt1093370,Jab We Met,2007,"comedy, drama, romance",a depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.,Imtiaz Ali,"Shahid Kapoor, Kareena Kapoor, Tarun Arora, Dara Singh Randhawa"
tt7838252,K.G.F: Chapter 1,2018,"action, crime, drama","in the 1970s, a gangster named rocky goes undercover as a slave to assassinate the owner of a notorious gold mine known as the k.g.f.",Prashanth Neel,"Yash, Srinidhi Shetty, Ramachandra Raju, Archana Jois"
tt10895576,Mimi,2021,"comedy, drama",mimi is introduced by bhanu to an american couple as a surrogate in exchange for rs 2 million. she decides to have the baby even when they change their mind and tells her parent that bhanu is the father.,"Rajesh Bhatia, Laxman Utekar","Kriti Sanon, Evelyn Edwards, Pankaj Tripathi, Sai Tamhankar"
tt15832148,Afwaah,2023,"drama, thriller",an advertising professional and a political heiress whose lives are upended by a viral social media rumour.,Sudhir Mishra,"Nawazuddin Siddiqui, T.J. Bhanu, Bhumi Pednekar, Eisha Chopra"
tt13130308,Godfather,2022,"action, crime, drama","after the death of a political leader, a mysterious man steps in to ascend the throne.",Mohan Raja,"Chiranjeevi, Salman Khan, Nayanthara, Satyadev Kancharana"
tt8011276,Laila Majnu,2018,"drama, romance","taking the leap out of the classic folklore, the story is set in today's time in kashmir where laila majnu have problems relevant to the youth of today. while dealing with their feuding families a passionate love story unravels.",Sajid Ali,"Avinash Tiwary, Triptii Dimri, Sumit Kaul, Abrar Qazi"
tt1166100,Ghajini,2008,"action, drama, mystery",a short-term memory loss patient goes on a killing spree in order to avenge the death of his ladylove.,A.R. Murugadoss,"Aamir Khan, Asin Thottumkal, Jiah Khan, Aamir Naik"
tt5997666,Jab Harry Met Sejal,2017,"comedy, drama, romance",a depressed middle-aged tour guide who lives in his own bubble gets another chance to experience and face reality through a chirpy girl.,Imtiaz Ali,"Shah Rukh Khan, Anushka Sharma, Björn Freiberg, Bruce Huther"
tt2082197,Barfi!,2012,"comedy, drama, romance",three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal.,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla"
tt1266583,Mumbai Meri Jaan,2008,drama,"a moving portrayal of the 2006 train bombings in mumbai, this indian drama follows the interconnected stories of several strangers.",Nishikant Kamat,"Paresh Rawal, Kay Kay Menon, Irrfan Khan, Madhavan"
tt7212754,Ludo,2020,"action, comedy, crime","from a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",Anurag Basu,"Pankaj Tripathi, Abhishek Bachchan, Rajkummar Rao, Fatima Sana Shaikh"
tt3390572,Haider,2014,"action, crime, drama","a young man returns to kashmir after his father's disappearance to confront his uncle, whom he suspects of playing a role in his father's fate.",Vishal Bhardwaj,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon"
tt13131232,Mission Majnu,2023,"action, drama, history","in the 1970s, an undercover indian spy takes on a deadly mission to expose a covert nuclear weapons program in the heart of pakistan.",Shantanu Bagchi,"Sidharth Malhotra, Rashmika Mandanna, Parmeet Sethi, Zakir Hussain"
tt1787988,Talaash,2012,"crime, drama, mystery","inspector surjan shekhawat, who is dealing with a depressing past, has to investigate a high profile murder case, deal with his crumbling marriage and use the help and solace of a prostitute by the name of rosie.","Reema Kagti, Priyamvada Narayanan","Aamir Khan, Kareena Kapoor, Rani Mukerji, Nawazuddin Siddiqui"
tt4559006,Ae Dil Hai Mushkil,2016,"drama, music, musical","this story explores love - the shapes it takes, the ways it changes us and the exhilarating and often terrifying ride it takes us on. it is the journey of two characters, alizeh and ayan, as they navigate life, love and heartbreak.",Karan Johar,"Ranbir Kapoor, Aishwarya Rai Bachchan, Anushka Sharma, Fawad Khan"
tt1280558,A Wednesday,2008,"action, crime, drama",a retiring police officer reminisces about the most astounding day of his career. about a case that was never filed but continues to haunt him in his memories - the case of a man and a wednesday.,Neeraj Pandey,"Anupam Kher, Naseeruddin Shah, Veerendra Saxena, Mahesh Kanual"
tt5638474,Wajah Tum Ho,2016,"drama, mystery, romance",people get entangled in a mystery when a murder is committed on live television.,Vishal Pandya,"Sharman Joshi, Sana Khan, Gurmeet Choudhary, Rajneesh Duggal"
tt7098658,Raazi,2018,"action, drama, thriller",a kashmiri woman agrees to marry a pakistani army officer in order to spy on pakistan during the indo-pakistan war of 1971.,Meghna Gulzar,"Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma"
tt0292490,Dil Chahta Hai,2001,"comedy, drama, romance","three inseparable childhood friends are just out of college. nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",Farhan Akhtar,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity G Zinta"
tt13781794,Bye2,2020,"drama, romance","story of boy and girl, how relationships change over a period of life and how hard is to say bye sometimes when you want to end the relationship.",Tanveer Hashmi,"Bhushan, Karan, Vipin Singh, Shreya Tyagi"
tt14152140,Darlings,2022,"comedy, drama, thriller",it follows the lives of two women as they find courage and love in exceptional circumstances.,Jasmeet K Reen,"Alia Bhatt, Shefali Shah, Vijay Varma, Roshan Mathew"
tt11460992,Runway 34,2022,"drama, thriller","inspired by true incidents, ""runway 34"" revolves around captain vikrant khanna played by ajay devgn, a flying prodigy, whose flight takes a mysterious course after take-off from an international destination.",Ajay Devgn,"Ajay Devgn, Amitabh Bachchan, Rakul Preet Singh, CarryMinati"
tt4635372,Masaan,2015,drama,"along india's ganges river, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies.",Neeraj Ghaywan,"Richa Chadha, Sanjay Mishra, Vicky Kaushal, Pankaj Tripathi"
tt6452574,Sanju,2018,"biography, comedy, drama","biopic of the controversial life of actor sanjay dutt: his film career, jail sentence, and personal life.",Rajkumar Hirani,"Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Vicky Kaushal"
tt16077702,Govinda Naam Mera,2022,"comedy, crime, drama","the very charming govinda waghmare juggles his time and love between his wife mrs. waghmare and his girlfriend in this dose of chaos, confusion, and laughter.",Shashank Khaitan,"Vicky Kaushal, Kiara Advani, Bhumi Pednekar, Renuka Shahane"
tt1839596,Rockstar,2011,"drama, music, romance","janardhan jakhar chases his dreams of becoming a big rock star, during which he falls in love with heer.",Imtiaz Ali,"Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor, Kumud Mishra"
tt5690142,Mom,2017,"crime, drama, thriller","after her daughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked away free.",Ravi Udyawar,"Sridevi, Sajal Ali, Akshaye Khanna, Adnan Siddiqui"
tt6988116,Kalank,2019,"drama, romance","the lives of six enigmatic characters become entangled whilst in search of love, but separated by the dichotomy between the two worlds of husnabad, a town in north india.",Abhishek Varman,"Alia Bhatt, Kiara Advani, Sanjay Dutt, Kriti Sanon"
tt10324144,Article 15,2019,"crime, drama, mystery","in the rural heartlands of india, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination.",Anubhav Sinha,"Ayushmann Khurrana, Nassar, Manoj Pahwa, Kumud Mishra"
tt8439854,Lust Stories,2018,"drama, romance","four short films by four of india's biggest directors exploring love, sex and relationships in modern india.","Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap","Kiara Advani, Vicky Kaushal, Bhumi Pednekar, Neil Bhoopalam"
tt13130948,Shehzada,2023,"action, comedy, drama","bantu is hated by his father valmiki since he was a toddler. samara, his boss, shows him affection and love until he discovers that the jindals are his parents. bantu decides to seek jindals love and protect them from threats they facing.",Rohit Dhawan,"Kartik Aaryan, Kriti Sanon, Paresh Rawal, Manisha Koirala"
tt6527426,Zero,2018,"comedy, drama, romance","the story revolves around bauua singh (shah rukh khan), a vertically challenged man, who is full of charm and wit, with a pinch of arrogance. born to a wealthy family and raised in an environment of affluence, he is challenged to broaden his horizon and find purpose in life.",Aanand L. Rai,"Shah Rukh Khan, Anushka Sharma, Katrina Kaif, Mohd. Zeeshan Ayyub"
tt13028258,A Thursday,2022,"drama, thriller","naina, a playschool teacher, takes 16 students hostage. rattling the police and the leaders, her demands send shockwaves through the country.",Behzad Khambata,"Yami Gautam, Atul Kulkarni, Neha Dhupia, Dimple Kapadia"
tt0405508,Rang De Basanti,2006,"comedy, crime, drama","the story of six young indians who assist an english woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.",Rakeysh Omprakash Mehra,"Aamir Khan, Soha Ali Khan, Siddharth, Sharman Joshi"
tt9263550,Rocketry: The Nambi Effect,2022,"biography, drama","based on the life of indian space research organization scientist nambi narayanan, who was framed for being a spy and arrested in 1994. though free, he continues to fight for justice against the officials who falsely implicated him.",Madhavan,"Madhavan, Simran, Rajit Kapoor, Ravi Raghavendra"
tt4535650,Dilwale,2015,"action, comedy, drama","the siblings of two estranged lovers fall for each other, unaware of the violent past that drove them apart.",Rohit Shetty,"Shah Rukh Khan, Kajol, Varun Dhawan, Kriti Sanon"
tt13449624,Jug Jugg Jeeyo,2022,"comedy, drama, family",two couples from different generations confront their issues after marriage.,Raj Mehta,"Varun Dhawan, Anil Kapoor, Kiara Advani, Neetu Singh"
tt2395469,Gully Boy,2019,"drama, music, romance",a coming-of-age story based on the lives of street rappers in mumbai.,Zoya Akhtar,"Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz"
tt2112124,Chennai Express,2013,"action, comedy, drama",a man travelling to rameshwaram via chennai express in order to immerse his late grandfather's ashes finds himself in trouble after helping a don's daughter and her cousins board the train.,Rohit Shetty,"Deepika Padukone, Shah Rukh Khan, Sathyaraj, Nikitin Dheer"
tt7430722,War,2019,"action, adventure, thriller","indian agent khalid goes on a mission to hunt and eliminate his former mentor, the country's top agent kabir who has gone rogue. a deadly war begins.",Siddharth Anand,"Hrithik Roshan, Tiger Shroff, Vaani Kapoor, Ashutosh Rana"
tt10295212,Shershaah,2021,"action, biography, drama","shershaah is the story of pvc awardee indian soldier capt. vikram batra, whose bravery and unflinching courage in chasing the pakistani soldiers out of indian territory contributed immensely in india finally winning the kargil war in 1999.",Vishnuvardhan,"Sidharth Malhotra, Kiara Advani, Shiv Panditt, Pranay Pachauri"
